2.175433747470378876e-02,-2.178241126239299774e-02,7.975180745124816895e-01,-1.956635899841785431e-02,3.084092400968074799e-02,7.251625061035156250e-01,6.876084208488464355e-01,-2.292578071355819702e-01,2.179155051708221436e-01,1.701571941375732422e-01,6.600657105445861816e-01,-3.852939009666442871e-01,4.356967657804489136e-02,-2.579121887683868408e-01,-1.408254206180572510e-01,-2.359642237424850464e-01,5.671505331993103027e-01,-3.345431983470916748e-01,1.184704061597585678e-02,-5.764364823698997498e-02,-1.387551426887512207e-01,6.155651807785034180e-01,-5.260494947433471680e-01,8.748908042907714844e-01,1.868962049484252930e-01,-3.102757632732391357e-01,-6.721345186233520508e-01,3.759061694145202637e-01,1.149482488632202148e+00,-1.518498957157135010e-01
2.037645131349563599e-02,-1.863449066877365112e-02,8.001389503479003906e-01,-2.027681283652782440e-02,3.372864425182342529e-02,7.255013585090637207e-01,6.870946288108825684e-01,-2.138341218233108521e-01,2.037276774644851685e-01,1.638644635677337646e-01,6.205986142158508301e-01,-3.754110932350158691e-01,4.511667788028717041e-02,-2.412902563810348511e-01,-1.444657146930694580e-01,-2.429514676332473755e-01,5.303831100463867188e-01,-3.287702798843383789e-01,1.202940195798873901e-02,-3.140681609511375427e-02,-9.068705886602401733e-02,5.755073428153991699e-01,-4.955601692199707031e-01,9.449799656867980957e-01,1.806840449571609497e-01,-3.370696604251861572e-01,-6.927204728126525879e-01,3.655360341072082520e-01,1.129238724708557129e+00,-1.320387721061706543e-01
1.642771065235137939e-02,-1.481938455253839493e-02,8.039260506629943848e-01,-2.075234800577163696e-02,3.658927977085113525e-02,7.256117463111877441e-01,6.868174076080322266e-01,-1.969584822654724121e-01,1.877800822257995605e-01,1.641133427619934082e-01,5.822496414184570312e-01,-3.566793799400329590e-01,5.221031233668327332e-02,-2.226723879575729370e-01,-1.504343152046203613e-01,-2.456702888011932373e-01,4.906591773033142090e-01,-3.136322200298309326e-01,1.060796715319156647e-02,-5.595184396952390671e-03,-5.102929845452308655e-02,5.417894124984741211e-01,-4.665093421936035156e-01,1.013919830322265625e+00,1.734675914049148560e-01,-3.541143238544464111e-01,-7.028673887252807617e-01,3.575509190559387207e-01,1.117502450942993164e+00,-1.104703620076179504e-01
1.159240398555994034e-02,-1.298168394714593887e-02,8.078679442405700684e-01,-2.118915505707263947e-02,3.875070437788963318e-02,7.254543900489807129e-01,6.868517398834228516e-01,-1.824077069759368896e-01,1.716652214527130127e-01,1.632747203111648560e-01,5.457593202590942383e-01,-3.343296647071838379e-01,4.778844118118286133e-02,-2.043953835964202881e-01,-1.563715636730194092e-01,-2.492502927780151367e-01,4.473823010921478271e-01,-2.917454242706298828e-01,1.594525016844272614e-02,1.817358843982219696e-02,-1.233439706265926361e-02,5.151866078376770020e-01,-4.345815479755401611e-01,1.072722315788269043e+00,1.604646593332290649e-01,-3.662961721420288086e-01,-7.156065106391906738e-01,3.552285432815551758e-01,1.099120378494262695e+00,-9.774713963270187378e-02
6.253466941416263580e-03,-1.365271769464015961e-02,8.117795586585998535e-01,-2.062359079718589783e-02,3.943118453025817871e-02,7.256183028221130371e-01,6.866570115089416504e-01,-1.720297783613204956e-01,1.580244153738021851e-01,1.660983562469482422e-01,5.194588303565979004e-01,-3.102162778377532959e-01,4.212830960750579834e-02,-1.913880109786987305e-01,-1.650855839252471924e-01,-2.569608688354492188e-01,4.171140193939208984e-01,-2.628065943717956543e-01,2.316060476005077362e-02,4.026868194341659546e-02,2.140736766159534454e-02,5.008165240287780762e-01,-4.092292785644531250e-01,1.111573100090026855e+00,1.477436125278472900e-01,-3.713824748992919922e-01,-7.233614921569824219e-01,3.579033017158508301e-01,1.085325479507446289e+00,-9.260269999504089355e-02
-1.083222334273159504e-03,-1.557794399559497833e-02,8.149929046630859375e-01,-2.104533091187477112e-02,4.034226015210151672e-02,7.263291478157043457e-01,6.858393549919128418e-01,-1.615619361400604248e-01,1.429144591093063354e-01,1.727239936590194702e-01,4.862759113311767578e-01,-2.966162562370300293e-01,3.633255884051322937e-02,-1.836754828691482544e-01,-1.768061667680740356e-01,-2.658423781394958496e-01,3.905602991580963135e-01,-2.331028282642364502e-01,3.202401101589202881e-02,6.494367122650146484e-02,5.623169988393783569e-02,4.891047179698944092e-01,-3.774718940258026123e-01,1.145304441452026367e+00,1.313948929309844971e-01,-3.738969266414642334e-01,-7.333931922912597656e-01,3.670167326927185059e-01,1.068417191505432129e+00,-9.170874208211898804e-02
-7.064641453325748444e-03,-1.695068553090095520e-02,8.174254298210144043e-01,-2.084859274327754974e-02,4.105611518025398254e-02,7.262813448905944824e-01,6.858536005020141602e-01,-1.578784883022308350e-01,1.305316090583801270e-01,1.765582263469696045e-01,4.719276726245880127e-01,-2.796602845191955566e-01,3.290775790810585022e-02,-1.795125305652618408e-01,-1.862731128931045532e-01,-2.683939933776855469e-01,3.748353421688079834e-01,-2.096662372350692749e-01,3.912080451846122742e-02,8.288627117872238159e-02,8.778222650289535522e-02,4.810809493064880371e-01,-3.533298373222351074e-01,1.168318271636962891e+00,1.162948906421661377e-01,-3.738060295581817627e-01,-7.386110424995422363e-01,3.752157688140869141e-01,1.055183649063110352e+00,-8.976799249649047852e-02
-1.329597830772399902e-02,-1.845894195139408112e-02,8.186119794845581055e-01,-2.118761837482452393e-02,4.115378856658935547e-02,7.270762324333190918e-01,6.849946379661560059e-01,-1.572233736515045166e-01,1.200263574719429016e-01,1.795886456966400146e-01,4.639042019844055176e-01,-2.742673456668853760e-01,3.081860579550266266e-02,-1.780270934104919434e-01,-1.950375586748123169e-01,-2.695316076278686523e-01,3.665618896484375000e-01,-1.950574666261672974e-01,4.397293552756309509e-02,9.408812969923019409e-02,1.175206601619720459e-01,4.727503061294555664e-01,-3.280846774578094482e-01,1.184121608734130859e+00,1.035574749112129211e-01,-3.693578243255615234e-01,-7.420219779014587402e-01,3.789457380771636963e-01,1.036871671676635742e+00,-9.196368604898452759e-02
-1.887992396950721741e-02,-1.892884820699691772e-02,8.187605738639831543e-01,-2.147880382835865021e-02,4.060932248830795288e-02,7.270057797431945801e-01,6.850928068161010742e-01,-1.572411656379699707e-01,1.129878535866737366e-01,1.831035166978836060e-01,4.637356996536254883e-01,-2.762317061424255371e-01,3.189390525221824646e-02,-1.798130571842193604e-01,-2.025682181119918823e-01,-2.682524025440216064e-01,3.699105381965637207e-01,-1.875058561563491821e-01,5.068104714155197144e-02,1.026190444827079773e-01,1.372801065444946289e-01,4.638777673244476318e-01,-3.050240278244018555e-01,1.197997331619262695e+00,9.224048256874084473e-02,-3.615885078907012939e-01,-7.399347424507141113e-01,3.822920322418212891e-01,1.017470598220825195e+00,-9.440449625253677368e-02
-2.368857897818088531e-02,-1.871698722243309021e-02,8.181238770484924316e-01,-2.221446298062801361e-02,4.065356031060218811e-02,7.260791659355163574e-01,6.860487461090087891e-01,-1.622676104307174683e-01,1.091136261820793152e-01,1.892268061637878418e-01,4.742456376552581787e-01,-2.811368703842163086e-01,3.401241078972816467e-02,-1.902655363082885742e-01,-2.112424820661544800e-01,-2.666147351264953613e-01,3.896463513374328613e-01,-1.839037835597991943e-01,5.777539685368537903e-02,1.041008532047271729e-01,1.476821154356002808e-01,4.530924260616302490e-01,-2.869520485401153564e-01,1.213464856147766113e+00,8.180502802133560181e-02,-3.498273789882659912e-01,-7.318655848503112793e-01,3.805705606937408447e-01,9.876123666763305664e-01,-9.124937653541564941e-02
-2.964222617447376251e-02,-2.090750634670257568e-02,8.164339661598205566e-01,-2.376750484108924866e-02,4.009221866726875305e-02,7.254643440246582031e-01,6.866798996925354004e-01,-1.717766076326370239e-01,1.065016239881515503e-01,1.966464221477508545e-01,4.872791767120361328e-01,-2.987048923969268799e-01,4.251565411686897278e-02,-2.104484289884567261e-01,-2.197904437780380249e-01,-2.580936849117279053e-01,4.209166765213012695e-01,-1.819475144147872925e-01,6.082428246736526489e-02,9.998776018619537354e-02,1.430758833885192871e-01,4.426048099994659424e-01,-2.728727161884307861e-01,1.231373906135559082e+00,8.389609307050704956e-02,-3.364142477512359619e-01,-7.211209535598754883e-01,3.788839280605316162e-01,9.599220156669616699e-01,-1.002266705036163330e-01
-3.635396063327789307e-02,-2.486727572977542877e-02,8.141856789588928223e-01,-2.516365610063076019e-02,3.750111907720565796e-02,7.238742113113403320e-01,6.884523034095764160e-01,-1.817172765731811523e-01,1.079799979925155640e-01,2.082553803920745850e-01,5.072378516197204590e-01,-3.230782151222229004e-01,4.853101819753646851e-02,-2.430570423603057861e-01,-2.329319715499877930e-01,-2.580563724040985107e-01,4.808790683746337891e-01,-1.705127805471420288e-01,6.759460270404815674e-02,9.091673791408538818e-02,1.310112774372100830e-01,4.297357499599456787e-01,-2.596285343170166016e-01,1.250018000602722168e+00,7.955162972211837769e-02,-3.198747336864471436e-01,-7.000676989555358887e-01,3.762879669666290283e-01,9.319129586219787598e-01,-1.028277426958084106e-01
-3.816171735525131226e-02,-2.969156391918659210e-02,8.112891912460327148e-01,-2.385376393795013428e-02,3.539733961224555969e-02,7.223507165908813477e-01,6.902083158493041992e-01,-1.901392340660095215e-01,1.121621653437614441e-01,2.196781337261199951e-01,5.278466939926147461e-01,-3.448919951915740967e-01,6.013228744268417358e-02,-2.711184322834014893e-01,-2.445583790540695190e-01,-2.522161602973937988e-01,5.369282960891723633e-01,-1.689009964466094971e-01,6.485359370708465576e-02,7.865746319293975830e-02,1.081587895750999451e-01,4.201569855213165283e-01,-2.563382089138031006e-01,1.268576145172119141e+00,8.857335895299911499e-02,-3.014114797115325928e-01,-6.792407631874084473e-01,3.820445835590362549e-01,9.229063987731933594e-01,-1.164929270744323730e-01
-4.273701831698417664e-02,-3.577639162540435791e-02,8.083180785179138184e-01,-2.357051335275173187e-02,2.982042171061038971e-02,7.201303839683532715e-01,6.927967667579650879e-01,-1.988392472267150879e-01,1.214340850710868835e-01,2.321940064430236816e-01,5.560290813446044922e-01,-3.726727664470672607e-01,6.847514957189559937e-02,-3.055830299854278564e-01,-2.605416774749755859e-01,-2.490981966257095337e-01,6.132372617721557617e-01,-1.734142750501632690e-01,6.360542774200439453e-02,6.295394897460937500e-02,7.158013433218002319e-02,4.150214493274688721e-01,-2.589870095252990723e-01,1.290406703948974609e+00,9.521971642971038818e-02,-2.801315486431121826e-01,-6.414445638656616211e-01,3.911363780498504639e-01,9.340773820877075195e-01,-1.290750056505203247e-01
